,files,a,b,c,rmse
321,2021_03_09_07_21_59.json,-6.813327522832822,2.2578223996310745,-0.0012817162871508554,11.88213067260679
322,2021_03_09_17_05_20.json,-216.31869215386251,3.6172069419114554,-0.001041726721469875,39.35241412490666
323,2021_03_10_16_46_18.json,131.44325190216009,1.2174571360228417,-0.0005710104336095794,13.488681275770107
324,2021_03_11_06_58_12.json,192.3959038622075,0.6577577591840745,0.00037996141767712265,16.436812521041734
325,2021_03_11_16_50_55.json,-104.71717130063746,2.926184082046012,-0.0008257155545241055,42.80612377337532
326,2021_03_12_16_58_08.json,-83.12140072894806,2.7706421515842115,-0.0007251388058025425,13.646323810249275
327,2021_03_14_11_57_46.json,48.259563817759414,1.8308862967429673,-0.00022338707702974244,15.32774110031346
328,2021_03_15_19_18_43.json,94.08520985576448,1.5261262797687987,-0.00044799495358836204,14.577886804349745
329,2021_03_16_16_37_40.json,-138.49217840517167,3.311985507305647,-0.0023711167050112286,17.9060928287143
330,2021_03_17_15_55_25.json,172.90322944148917,0.9079407421745369,-0.0002598272516686574,14.186050494806274
331,2021_03_18_16_44_18.json,-265.11355314826903,4.176078786011852,-0.0015754928757373695,58.04056349621277
332,2021_03_19_15_43_19.json,-45.4854329897812,2.6353316335893417,-0.0007571416271243753,13.828328450838011
333,2021_03_20_18_10_29.json,11.924786772288371,2.093442744331886,-0.00032543776695546965,21.865144273609065
334,2021_03_21_14_36_44.json,17.940378637204276,2.071725178831732,-0.00028636877799082666,16.663641476664605
335,2021_03_23_16_23_09.json,-131.28231681802822,3.230224228334679,-0.0009746167920744154,42.516172002516385
336,2021_03_24_15_41_26.json,-75.67832449906948,2.524609798666919,4.4834648508454475e-05,13.514953047781786
337,2021_03_25_16_42_55.json,-33.999330156359804,2.4023765034330897,-0.0003431845253582272,53.160138674487875
338,2021_03_25_17_37_13.json,87.5362326248527,0.784046749564345,-6.38890421524521e-05,10.550676950506578
339,2021_03_27_16_37_27.json,27.379845795757376,2.017910771798128,-0.0005940946696506853,18.883147498303636
340,2021_03_30_14_50_00.json,-121.93327274782274,3.1747157004482243,-0.0008296306822090648,25.76456672996499
341,2021_04_01_16_07_48.json,294.4811708172982,0.036034369842630413,6.084330392147591e-06,18.120564134157046
342,2021_04_02_16_30_57.json,239.6636754342682,0.456165897551356,-0.00020869696628310637,12.21260881766537
343,2021_04_03_13_01_08.json,-511.46014391986364,5.791833709837813,-0.0010500158389379149,26.068296554363307
344,2021_04_04_16_20_30.json,13.899684005572794,2.118338284062487,-0.0006541423772420497,14.333284966727447
345,2021_04_05_17_32_43.json,43.0907727705532,1.9139450002556622,-0.0005344068955507536,13.615728554457512
346,2021_04_06_16_31_18.json,-20.78585966283447,2.310663713430376,-0.0004706284665090153,26.497458498999144
347,2021_04_07_16_32_36.json,6.086298016014837,2.1065071220693676,-0.0005101831278399799,14.528995263896105
348,2021_04_09_14_00_57.json,31.68145230703766,1.918389095973683,-0.0006966203161769628,19.68065578126627
349,2021_04_10_11_02_11.json,-446.78433787548494,5.317780460072646,-0.0012008465906165461,55.03048593837854
350,2021_04_12_18_29_27.json,-1.6168251024870415,2.1554846053255403,9.661128166410044e-05,39.366970828889585
351,2021_04_13_15_58_47.json,-92.03988671511269,2.8881020380856253,-0.0005931252392794562,25.52927821263983
352,2021_04_14_16_21_29.json,-20.771315757922082,2.388312432896915,-0.0010274316328192574,28.581124982573638
353,2021_04_15_16_04_27.json,-20.2776299109932,2.3190682862480503,-0.0006687363884680979,17.17953219178032
354,2021_04_16_17_11_29.json,-29.3127910739517,2.412022694333237,-0.0012195294717844063,14.063146101990034
355,2021_04_20_17_34_08.json,-43.47715073571658,2.602592649892977,-0.001191360651764695,14.185847950403183
